Jim Lehrer just directed the debate audience ... 30 seconds ... #tweetdebate	^ ^ R V D N N , $ N , #	0.9979 0.9959 0.9992 0.9967 0.9997 0.9963 0.9881 0.9623 0.9930 0.9717 0.9633 0.9767	Jim Lehrer just directed the debate audience ... 30 seconds ... #tweetdebate
McCain -1 for wearing a tie that makes my eyes sore . #tweetdebate	^ $ P V D N P V D N A , #	0.9200 0.9831 0.9984 0.9989 0.9960 0.9905 0.6637 0.9991 0.9984 0.9834 0.9433 0.9960 0.9863	McCain -1 for wearing a tie that makes my eyes sore. #tweetdebate
@nohype good point !	@ A N ,	0.9988 0.9965 0.9982 0.9992	@nohype good point!
Lehrer cannot get them into a conversational groove . What is that going to take ? #current #tweetdebate #debate08	^ V V O P D A N , O V O V P V , # # #	0.9548 0.8415 1.0000 0.9797 0.9977 0.9943 0.9619 0.9989 0.9980 0.9969 0.9994 0.9332 0.9995 0.9865 0.9924 0.9963 0.9591 0.9950 0.9939	Lehrer cannot get them into a conversational groove. What is that going to take?#current #tweetdebate #debate08
McCain -1 for a total non-answer #tweetdebate	^ $ P D A A #	0.9200 0.9831 0.9994 0.9987 0.8355 0.5933 0.9205	McCain -1 for a total non-answer #tweetdebate
" -1 McCain Contrary statements regarding the state of the economy #tweetdebate "	, $ ^ A N V D N P D N # ,	0.9811 0.9680 0.8785 0.9371 0.9984 0.9307 0.9991 0.9954 0.9995 0.9993 0.9924 0.8753 0.9893	"-1 McCain Contrary statements regarding the state of the economy #tweetdebate"
Funny if they looked at each other I think the talking points would disappear and they might even be constructive #tweetdebate	A P O V P D A O V D N N V V & O V R V A #	0.9959 0.9997 0.9976 0.9991 0.9986 0.9939 0.8906 0.9960 1.0000 0.9453 0.9598 0.9787 0.9983 0.9968 0.9972 0.9946 0.9981 0.9911 0.9972 0.9954 0.9413	Funny if they looked at each other I think the talking points would disappear and they might even be constructive #tweetdebate
" @starweaver sorry , what question did you ask me ? "	, @ A , O N V O V O , ,	0.9203 0.9986 0.6292 0.9979 0.7835 0.9730 0.9985 0.9989 0.9999 0.9960 0.9984 0.9210	"@starweaver sorry, what question did you ask me?"
+3 McCain for looking Presidential #tweetdebate	$ ^ P V A #	0.9570 0.9592 0.9976 0.9348 0.8186 0.8950	+3 McCain for looking Presidential #tweetdebate
" Really tired of hearing the word "" mainstreet "" in the debate #tweetdebate "	, R A P V D N , N , P D N # ,	0.9920 0.9986 0.7136 0.9940 0.9824 0.9994 0.9796 0.9841 0.7454 0.9851 0.9916 0.9993 0.9991 0.9239 0.9904	"Really tired of hearing the word ""mainstreet"" in the debate #tweetdebate"
Obama +1 for holding McCain accountable for his recent record #tweetdebate	^ $ P V ^ A P D A N #	0.9605 0.4904 0.9972 0.9908 0.8635 0.6459 0.9999 0.9990 0.9960 0.9469 0.9587	Obama +1 for holding McCain accountable for his recent record #tweetdebate
@esonnenberg I agree that it's odd that McCain & Obama seem to have a hard time directly addressing each other #tweetdebate	@ O V P L A P ^ & ^ V P V D A N R V D A #	0.9992 0.9986 0.9999 0.4655 0.9718 0.9708 0.9369 0.9782 0.9912 0.9942 0.9732 0.9907 0.9999 0.9975 0.9925 0.9990 0.9881 0.9979 0.9897 0.9739 0.9463	@esonnenberg I agree that it's odd that McCain & Obama seem to have a hard time directly addressing each other #tweetdebate
" Fundamentally , if McCain fundamentally uses "" fundamental "" one more time , I'm gonna go nuts . #tweetdebate "	, R , P ^ R V , A , $ A N , L V V A , # ,	0.9932 0.9921 0.9972 0.9976 0.9730 0.9940 0.9314 0.9958 0.9196 0.9792 0.9676 0.9761 0.9990 0.9980 0.9947 0.9930 0.9982 0.7515 0.9964 0.9637 0.9812	"Fundamentally, if McCain fundamentally uses ""fundamental"" one more time, I'm gonna go nuts. #tweetdebate"
McCain -2 Wrong Germany is the biggest exporter . Get your facts together ! #tweetdebate	^ $ A ^ V D A N , V D N R , #	0.9397 0.9808 0.9614 0.9945 0.9981 0.9995 0.9933 0.9995 0.9975 0.9996 0.9970 0.9989 0.9737 0.9986 0.9919	McCain -2 Wrong Germany is the biggest exporter. Get your facts together! #tweetdebate
" #tweetdebate and when , just when are the questions going to be answered instead of campaigning talk ? "	, # & R , R R V D N V P V V R P V V , ,	0.9743 0.8148 0.9985 0.9925 0.9975 0.9996 0.9785 0.9811 0.9981 0.9972 0.9995 0.9724 0.9994 0.9600 0.9683 0.9960 0.9542 0.7092 0.9970 0.9304	"#tweetdebate and when, just when are the questions going to be answered instead of campaigning talk?"
" #tweetdebate -1 Mccain for not answering the question and saying "" the wall street "" between the eyeblinking +hesitation he looks weird "	, # $ ^ P R V D N & V , D N N , P D N N O V A ,	0.9743 0.8881 0.9721 0.9647 0.9959 0.9806 0.9995 0.9997 0.9973 0.9976 0.9951 0.9834 0.9978 0.8657 0.9775 0.9879 0.9954 0.9949 0.5441 0.9636 0.9880 0.9973 0.9963 0.9965	"#tweetdebate -1 Mccain for not answering the question and saying ""the wall street""   between the eyeblinking +hesitation he looks weird"
+1 pt for McCain for his first direct answer #tweetdebate	$ N P ^ P D A A N #	0.2950 0.9054 0.9998 0.9915 0.9998 0.9990 0.8825 0.9066 0.9968 0.9550	+1 pt for McCain for his first direct answer #tweetdebate
" McCain +1 quotable "" I have a fundamental belief in the strength of the American worker . "" #tweetdebate "	, ^ $ A , O V D A N P D N P D ^ N , , # ,	0.9819 0.9303 0.4100 0.5510 0.9884 0.9981 0.9999 0.9967 0.9750 0.9932 0.9991 0.9994 0.9996 0.9996 0.9980 0.8113 0.9875 0.9971 0.8451 0.9620 0.9812	"McCain +1 quotable ""I have a fundamental belief in the strength of the American worker."" #tweetdebate"
@andrewkgay Too bad . Now you have to have a drink every time you hear #mainstreet or #wallstreet . #tweetdebate	@ R A , R O V P V D N D N O V N & N , #	0.9994 0.9972 0.9886 0.9991 0.9896 0.9994 0.9995 0.9948 0.9999 0.9963 0.9478 0.9570 0.9899 0.9949 0.9805 0.7784 0.9868 0.7053 0.9959 0.9867	@andrewkgay Too bad. Now you have to have a drink every time you hear #mainstreet or #wallstreet . #tweetdebate
McCain is not answering the questions #tweetdebate	^ V R V D N #	0.9517 0.9970 0.9971 0.9995 0.9998 0.9983 0.9478	McCain is not answering the questions  #tweetdebate
McCain likes the bears in Montana joke too much #tweetdebate #current	^ V D N P ^ N R A # #	0.9622 0.9990 0.9983 0.7586 0.9958 0.9832 0.9045 0.9970 0.7449 0.8984 0.9931	McCain likes the bears in Montana joke too much #tweetdebate #current
-1 McCain should not joke about bear DNA #tweetdebate	$ ^ V R V P N N #	0.9448 0.9606 0.9959 0.9824 0.4847 0.9789 0.6699 0.9856 0.9301	-1 McCain should not joke about bear DNA #tweetdebate
-1 mccain I love bears in montana #tweetdebate	$ N O V ^ P ^ #	0.9581 0.5192 0.9944 0.9929 0.4132 0.9865 0.8419 0.9339	-1 mccain I love bears in montana #tweetdebate
mccain -1 answer the question ! #tweetdebate	^ $ N D N , #	0.9171 0.9448 0.6956 0.9990 0.9989 0.9981 0.9911	mccain -1 answer the question!  #tweetdebate
-1 McCain flag waving pandering about American workers #tweetdebate	$ ^ N V V P ^ N #	0.9448 0.9793 0.8935 0.9993 0.9962 0.9796 0.5977 0.9924 0.9419	-1 McCain flag waving pandering about American workers #tweetdebate
-2 McCain for stringing too many colloquialisms together and post-Reaganomics sensationalism #tweetdebate	$ ^ P V R A N R & N N #	0.9572 0.9592 0.9976 0.9970 0.9946 0.9894 0.9793 0.9760 0.9982 0.3666 0.9931 0.9516	-2 McCain for stringing too many colloquialisms together and post-Reaganomics sensationalism #tweetdebate
#tweetdebate question : what did McCain learn from his good friend Charles Keating during the S&L bailout ?	# N , O V ^ V P D A N ^ ^ P D N N ,	0.7850 0.9807 0.9419 0.9950 0.9929 0.9854 0.9875 0.9992 0.9972 0.9987 0.9822 0.9937 0.9939 0.9871 0.9987 0.8358 0.9933 0.9977	#tweetdebate question: what did McCain learn from his good friend Charles Keating during the S&L bailout?
#tweetdebate +1 for Obama for shooting straight to the root of the ideological issue . +1 for McCain for admitting the Republican failure .	# $ P ^ P V R P D N P D A N , $ P ^ P V D A N ,	0.9384 0.5848 0.9987 0.9985 0.9980 0.9595 0.8493 0.9996 0.9992 0.9988 0.9995 0.9991 0.9729 0.9988 0.9976 0.6475 0.9994 0.9906 0.9970 0.9960 0.9990 0.5200 0.9999 0.9982	#tweetdebate +1 for Obama for shooting straight to the root of the ideological issue. +1 for McCain for admitting the Republican failure.
McCain -3 for personal attack #tweetdebate	^ $ P A N #	0.9397 0.9867 0.9947 0.9868 0.9812 0.9572	McCain -3 for personal attack #tweetdebate
" McCain +3 quotable - symptoms of this "" disease "" he calls it - resp . to runaway . spending #tweetdebate "	, ^ $ A , N P D , N , O V O , N , P ^ , V # ,	0.9819 0.9666 0.9796 0.4732 0.9649 0.9970 0.9990 0.5393 0.9650 0.9899 0.9898 0.9938 0.9997 0.9812 0.9088 0.5146 0.9952 0.9538 0.7461 0.9922 0.9914 0.9205 0.9847	"McCain +3 quotable - symptoms of this ""disease"" he calls it - resp. to runaway. spending #tweetdebate"
Mccain +1 for directly differentiating his fiscal policy against Obama ( cut spending ) #tweetdebate	^ $ P R V D A N P ^ , V V , #	0.9036 0.4918 0.9923 0.9002 0.9993 0.9982 0.9118 0.9994 0.9994 0.9987 0.9811 0.5760 0.9647 0.9722 0.9810	Mccain +1 for directly differentiating his fiscal policy against Obama (cut spending) #tweetdebate
@current didn't ask one . Responded to yours . No worries .	@ V V $ , V P O , D N ,	0.9989 0.9992 0.9990 0.9204 0.9975 0.9931 0.9946 0.9635 0.9982 0.8577 0.9993 0.9977	@current didn't ask one. Responded to yours. No worries.
@andrewa121 We needed some Ron Paul crazy in this #debate .	@ O V D ^ ^ A P D N ,	0.9992 0.9968 0.9986 0.9663 0.9990 0.9987 0.9870 0.9973 0.6129 0.8549 0.9982	@andrewa121 We needed some Ron Paul crazy in this #debate.
True or false $932M dollars . #tweetdebate #current	A & A $ N , # #	0.9499 0.9918 0.8898 0.8531 0.9961 0.9965 0.9716 0.9925	True or false $932M dollars. #tweetdebate #current
mccain -1 for bringing up stupid bear study AGAIN #tweetdebate	^ $ P V T A N N R #	0.9171 0.9804 0.9984 0.9996 0.8229 0.9906 0.9614 0.9877 0.9812 0.9456	mccain -1 for bringing up stupid bear study AGAIN #tweetdebate
#tweetdebate generic debate so far . They won't even look at each other .	# A N R R , O V R V P D A ,	0.8851 0.9960 0.9991 0.8737 0.9285 0.9983 0.9739 0.9954 0.9955 0.9910 0.9993 0.9944 0.9261 0.9992	#tweetdebate generic debate so far. They won't even look at each other.
+1 Obama for calling out the $$ in tax cuts vs $$ in earmarks #tweetdebate	$ ^ P V P D N P N N P N P N #	0.2474 0.9952 0.9977 0.9991 0.5532 0.9994 0.9093 0.9951 0.9910 0.8231 0.5885 0.6059 0.9921 0.8248 0.9486	+1 Obama for calling out the $$ in tax cuts vs $$ in earmarks #tweetdebate
Obama +2 for putting earmarks in perspective #tweetdebate	^ $ P V N P N #	0.9807 0.9885 0.9982 0.9797 0.8495 0.9928 0.9076 0.9600	Obama +2 for putting earmarks in perspective #tweetdebate
@current #current +1 Obama for bringing up corporate tax cuts at the expense of the middle class . Growing from the bottom up . I like it .	@ # ~ ^ P V T A N N P D N P D N N , V P D N T , O V O ,	0.9993 0.9027 0.3340 0.9934 0.9984 0.9996 0.8273 0.6019 0.9980 0.9276 0.9999 0.9992 0.9967 0.9995 0.9992 0.5917 0.9980 0.9985 0.9898 0.9992 0.9989 0.8119 0.6183 0.9982 0.9926 0.9431 0.9981 0.9987	@current #current +1 Obama for bringing up corporate tax cuts at the expense of the middle class. Growing from the bottom up. I like it.
Obama +1 for tax comment #tweetdebate	^ $ P N N #	0.9605 0.4904 0.9970 0.9793 0.6215 0.9151	Obama +1 for tax comment #tweetdebate
McCain +1 for blowing the whistle on pork barrel spending #tweetdebate	^ $ P V D N P N N V #	0.8670 0.5406 0.9972 0.9903 0.9972 0.9518 0.9945 0.9112 0.9881 0.9916 0.9544	McCain +1 for blowing the whistle on pork barrel spending #tweetdebate
Obama +2 300 billion dollars wow Tax cut for ordianry American #tweetdebate	^ $ $ $ N ! N N P A N #	0.9807 0.9731 0.9923 0.8077 0.9915 0.7402 0.7738 0.9433 0.9987 0.5393 0.4991 0.9110	Obama +2 300 billion dollars wow Tax cut for ordianry American  #tweetdebate
Grow the economy from the bottom up . +3 to Obama for a nice sound bite . #tweetdebate	V D N P D N T , $ P ^ P D A N N , #	0.9877 0.9994 0.9905 0.9999 0.9989 0.8119 0.6183 0.9959 0.9853 0.9979 0.9955 0.9993 0.9969 0.9933 0.5215 0.5969 0.9974 0.9847	Grow the economy from the bottom up. +3 to Obama for a nice sound bite. #tweetdebate
#tweetdebate -1 for McCain for repeating a lot of his talking points * verbatim * he already used since the Republican convention .	# $ P ^ P V D N P D N N , ^ , O R V P D A N ,	0.8725 0.9916 0.9996 0.9915 0.9983 0.9979 0.9975 0.9842 0.9995 0.9689 0.8578 0.9790 0.9829 0.2661 0.9711 0.9882 0.9986 0.8906 0.9970 0.9981 0.4856 0.9998 0.9978	#tweetdebate -1 for McCain for repeating a lot of his talking points *verbatim* he already used since the Republican convention.
" so far , the debate reminds me of a school yard scolding #tweetdebate "	, R R , D N V O P D N N V # ,	0.9940 0.9887 0.9514 0.9962 0.9990 0.9986 0.9995 0.9966 0.9767 0.9977 0.9956 0.9890 0.9927 0.7348 0.9904	"so far, the debate reminds me of a school yard scolding #tweetdebate"
is wondering how long twitter will stay up during the debate ;) #tweetdebate	V V R A ^ V V T P D N E #	0.9947 0.9584 0.9986 0.9903 0.8594 0.9503 0.9993 0.9520 0.9957 0.9994 0.9990 0.9965 0.9639	is wondering how long twitter will stay up during the debate ;)     #tweetdebate
computer for their kid ? maybe the parents don't have one . #tweetdebate	N P D N , R D N V V $ , #	0.9657 0.9999 0.9967 0.9865 0.9988 0.9377 0.9991 0.9959 0.9995 0.9991 0.8958 0.9932 0.9863	computer for their kid? maybe the parents don't have one. #tweetdebate
Mccain +2 for successful counter to Obama #tweetdebate	^ $ P A N P ^ #	0.9546 0.9885 0.9869 0.9972 0.9984 0.9992 0.9923 0.9430	Mccain +2 for successful counter to Obama #tweetdebate
mccain +2 when obama suspended spending #tweetdebate	^ $ R ^ V V #	0.9363 0.9780 0.9885 0.8765 0.9855 0.9829 0.9543	mccain +2 when obama suspended spending #tweetdebate
@pamelawella is that what makes him look like that ? have always wondered .. :) #tweetdebate	@ V O O V O V P O , V R V , E #	0.9976 0.9990 0.9022 0.9968 0.9992 0.9940 0.9835 0.9289 0.9070 0.9971 0.9946 0.9930 0.9322 0.9938 0.9966 0.9708	@pamelawella is that what makes him look like that? have always wondered..:) #tweetdebate
@current is the live stream working ?	@ V D A N V ,	0.9980 0.9988 0.9902 0.9370 0.9794 0.9509 0.9979	@current is the live stream working?
@jowyang Keeping score on paper . Keep missing what they say when I tweet too much . #tweetdebate	@ V N P N , V V O O V R O V R A , #	0.9987 0.9778 0.9840 0.9946 0.9829 0.9986 0.9465 0.9709 0.9855 0.9966 0.9974 0.9898 0.9950 0.9953 0.9992 0.7892 0.9971 0.9847	@jowyang Keeping score on paper. Keep missing what they say when I tweet too much. #tweetdebate
Earmark spending has tripled over the last 5 years . Hasn't it been a Republican Administration for the last 7 ? #obamashot #tweetdebate	V V V V P D A $ N , V O V D A N P D A $ , # #	0.4439 0.9686 0.9907 0.9983 0.9472 0.9994 0.9928 0.9956 0.9914 0.9973 0.9982 0.9972 0.9989 0.9890 0.8316 0.9998 0.9999 0.9996 0.9944 0.9937 0.9896 0.7658 0.9941	Earmark spending has tripled over the last 5 years. Hasn't it been a Republican Administration for the last 7? #obamashot #tweetdebate
" it's like you can see Obama trying to remember all the "" talking points "" and get his slogans out there #tweetdebate "	, L P O V V ^ V P V X D , V N , & V D N P R # ,	0.9897 0.9956 0.8487 0.9997 0.9997 0.9965 0.9968 0.9991 0.9919 0.9999 0.5456 0.9989 0.9425 0.8871 0.9610 0.9933 0.9984 0.9997 0.9994 0.9925 0.9127 0.6512 0.9468 0.9860	"it's like you can see Obama trying to remember all the ""talking points"" and get his slogans out there #tweetdebate"
McCain : I don't mean to go back and forth ??? I thought this was a debate . #tweetdebate	^ , O V V P V R & R , O V O V D N , #	0.9271 0.9470 0.9960 1.0000 0.9977 0.9842 0.9993 0.9850 0.9985 0.6984 0.9933 0.9985 0.9998 0.8958 0.9984 0.9994 0.9988 0.9973 0.9869	McCain: I don't mean to go back and forth??? I thought this was a debate. #tweetdebate
#tweetdebate McCain and Obama could you please talk directly to each other ?! let's get it on !	# ^ & ^ V O V V R P D A , L V O P ,	0.9017 0.9772 0.9979 0.9963 0.9995 0.9988 0.9972 0.9897 0.9905 0.9986 0.9796 0.9631 0.9942 0.9837 0.9999 0.9908 0.6370 0.9970	#tweetdebate McCain and Obama could you please talk directly to each other?! let's get it on!
" Mccain +1 "" I want to cut spending and taxes "" #tweetdebate "	, ^ $ , O V P V V & N , # ,	0.9784 0.9515 0.2520 0.9852 0.9981 0.9999 0.9936 0.9399 0.9653 0.9970 0.9691 0.9682 0.9601 0.9950	"Mccain +1 ""I want to cut spending and taxes"" #tweetdebate"
" -1 McCain #tweetdebate "" I didn't win Miss Congeniality "" but his VP did ! "	, $ ^ # , O V V ^ N , & D ^ V , ,	0.9811 0.9680 0.8956 0.9289 0.9745 0.9975 1.0000 0.9986 0.5349 0.5733 0.9937 0.9934 0.9760 0.6907 0.9595 0.9982 0.9814	"-1 McCain #tweetdebate ""I didn't win Miss Congeniality"" but his VP did!"
McCain -3 personal attack & -2 does he have evidence for this accusations to Obama #tweetdebate	^ $ A N & $ V O V N P D N P ^ #	0.9397 0.9788 0.9272 0.9912 0.9950 0.9548 0.9788 0.9990 0.9982 0.9575 0.9999 0.9807 0.9982 0.9990 0.9889 0.9473	McCain -3 personal attack & -2 does he have evidence for this accusations to Obama #tweetdebate
" +1 Obama for giving specific data and clearly identifying is plan #tweetdebate "	, $ ^ P V A N & R V V N # ,	0.9717 0.3275 0.9966 0.9984 0.9931 0.9469 0.9975 0.9981 0.9977 0.9975 0.9552 0.8299 0.9042 0.9950	"+1 Obama for giving specific data and clearly identifying is plan #tweetdebate"
" Facebook Blunt Jackson McCain -3 for ongoing personal attacks , irrelevant #tweetdebate . http://tinyurl.com/4fe6hh "	, ^ ^ ^ ^ $ P A A N , A # , U ,	0.9851 0.9951 0.8870 1.0000 0.9920 0.9890 0.9960 0.9905 0.7002 0.9130 0.9984 0.9966 0.5762 0.9926 0.9973 0.9881	"Facebook Blunt Jackson McCain -3 for ongoing personal attacks, irrelevant #tweetdebate. http://tinyurl.com/4fe6hh"
Obama on the defensive . #tweetdebate	^ P D N , #	0.9787 0.9973 0.9991 0.6179 0.9984 0.9846	Obama on the defensive.  #tweetdebate
#current #tweetdebate #mccainshot Stop interrupting Obama McCain was just about to say my friends	# # # V V ^ ^ V R P P V D N	0.9448 0.9893 0.6932 0.8313 0.9932 0.9956 0.9943 0.9934 1.0000 0.7751 0.9729 0.9997 0.9983 0.9921	#current #tweetdebate #mccainshot Stop interrupting Obama McCain was just about to say my friends
Mccain : the sherrif ? uh ? #tweetdebate #current	^ , D N , ! , # #	0.9524 0.9349 0.9986 0.9892 0.9988 0.9489 0.9961 0.9694 0.9931	Mccain: the sherrif?  uh? #tweetdebate #current
+2 pts for Obama for pouncing back on McCain #tweetdebate	$ N P ^ P V R P ^ #	0.9883 0.9220 0.9996 0.9985 0.9976 0.9305 0.7238 0.9958 0.9621 0.9488	+2 pts for Obama for pouncing back on McCain #tweetdebate
+10 Obama for calling out the tax breaks given for outsourcing !!! #tweetdebate	$ ^ P V P D N V V P N , #	0.9858 0.9943 0.9977 0.9991 0.5532 0.9988 0.9956 0.5261 0.9910 0.9974 0.7846 0.9934 0.9863	+10 Obama for calling out the tax breaks given for outsourcing!!! #tweetdebate
Jim Lehrer is having trouble getting them actually debating ... fire up guys ! #tweetdebate #debate08	^ ^ V V N V O R V , V T N , # #	0.9979 0.9992 0.9974 0.9794 0.9661 0.9997 0.9830 0.9998 0.9943 0.9600 0.6249 0.8550 0.9971 0.9992 0.9898 0.9948	Jim Lehrer is having trouble getting them actually debating... fire up guys! #tweetdebate #debate08
McCain -1 for failing to address the keystone tax cut issue #tweetdebate	^ $ P V P V D ^ N N N #	0.9200 0.9831 0.9981 0.9846 0.9824 0.8608 0.9973 0.6566 0.9851 0.8583 0.9822 0.9616	McCain -1 for failing to address the keystone tax cut issue #tweetdebate
" the sheriff , heh heh #tweetdebate "	, D N , ! ! # ,	0.9866 0.9963 0.9100 0.9976 0.9764 0.9846 0.9321 0.9913	"the sheriff, heh heh #tweetdebate"
